timestamp,src_ip,dst_ip,src_port,dst_port,txid,input_addresses,output_addresses,input_amounts,output_amounts,fee,script_type,geo_country,is_labeled_suspicious,attack_type
2026-08-12 19:56:41,102.98.107.13,191.170.253.237,59382,8333,72e4dbb444ffc0a1783351497307dbe94492fac39beef7bba7e0f7fdd33a9d0e,3jTg6lHjhgP05DgpRoAxwGHrtczzNV6cNm|1aRm1QQZNDpsrSDFo4ghQnwV3f1GFgAfOw|133gsaVKlZYBGY7qQxUF8w9jLqHwL1Ej0T,3egDTu5JwzO9wK8rcU8kFWIHIG4ilDTigv,0.39116511|0.74916077|0.85484852,1.99503604,0.00013836,P2WPKH,MW,False,Normal_P2P
2026-08-12 20:38:41,79.103.85.10,44.210.141.42,57267,8333,fa02d15dbf403a1fd0661399584baa9fa3e073c6274e881c66e7c09e52834a13,bc1qEJBGTUWqy8ekJF9zPMgidCkKImQreO4N7UhqGy|3fGvutzT9jtNZ29sCzZ022D7y4VcHE8oXb,3xsK4bGFui7BqP6u1axJt4FXxFoJI1l5ZZ,0.00878568|0.16056344,0.16898267,0.00036645,P2SH,JP,False,Normal_P2P
2026-08-12 20:46:00,16.127.187.161,146.28.244.148,57189,8332,67f47da3c0bc81556cdf90fe4b58f8df6dd769d57bd90a5e11eaf9ecb58f6a1e,3TJRcUyg666Lx77hCWEalRaHNPxmSZTKD0|3G3Ahrn3JhL3tWDsvwDBsP0tJk3L1ro1Uy|3jDIcYpRkoaRXXJHrzt0Pv5XnwrjSoZdTr,3LaoEjKCtW6oD57BLakMjput4H0dw8hvTt,0.2245784|0.25366107|0.88525075,1.36322926,0.00026096,P2SH,CM,False,Normal_P2P
2026-08-12 21:24:44,110.36.154.88,152.124.83.38,60963,8332,3d04680d14898bf658ab6ba8711d933d8c6280a7fc15985afbf370bca0769566,bc1qp4Jd6vT55JWyV5Z7MQRTnC3MpTxxLSA5MgiO7h|bc1qEtOanAvQe2Smws9s3beSWrktOm7rs44xNsV6me,bc1qb2oNFIbmLQUNsxOISoGlpscBVtZ5CgPwN2tu54,0.18168524|0.2075907,0.38913917,0.00013677,P2PKH,BD,False,Normal_P2P
2026-08-12 22:46:31,220.175.59.132,190.137.152.213,60497,8332,12503ade115c9cc69dc5abb1a262113821ee1e00eae27465eedd6e84b25bab89,1vb28GlzWWMNUEyBukTU1Ds9yXLYjupwV0|3P5n4QdYfw0rvOtu2CDO0HrUCPdCo3MA4q|bc1qpDD5OPGi90WByzi5cJiJKoMWgwqCYr2SIaLVl4,3SFug4mi6jPRI2qfC7MBYuDLFQiFctSGZN,0.0349515|0.00609119|0.03205253,0.07286135,0.00023387,P2PKH,IL,False,Normal_P2P
2026-08-12 22:52:14,103.210.222.103,42.74.97.164,18332,8332,4b2220c00f8c293bb4707d5944f749d35b7c1c94f23e0581bc1d1eb814ee06a2,3KrakenDeposit,1InCeLxqY3PdplTAh8OQU4hrNgMUo8S58B,185.16999208,185.16941429,0.00057779,P2WPKH,JO,False,Whitelisted_Institutional
2026-08-12 23:23:29,143.121.153.254,200.199.154.153,64485,18332,463ef1cd540706ec906c684c1317f51383c07673c79ce162b221473401ef800a,1McUwkvgGji4Da2cF6SNvpBHUauoumx1IY|bc1qyV9ChztpfRi82kbOOFaf9g9kAt5xlBfbEEcQRY|37AANM0DSY4wt72oDAcRdzj6PJkKADIN2H,bc1q1ey0CQVWGIODUdzpHz7aJnguqUF5OhVaUsVRJA,0.12398746|0.87153336|0.87640868,1.871556,0.0003735,P2WPKH,GD,False,Normal_P2P
2026-08-13 00:14:43,167.142.54.84,121.40.58.12,8332,8332,e948d50d6f04e9d86186c52e771e10ddb1a44fda98139bc525a75ee728de097d,bc1qmfiQuobm1ux4zBp3l4egfzosHWsiOmw2b2M9NO,bc1qtJpwxv1RAfyz4mf5ulUiiuntOSZKVJSKz8CI9n|bc1qkPE8yaAfmQWNuct8Fa63ayiN7OJp1Ph6Mm55k5,35.88683582,0.10458827|35.78196047,0.00028708,P2WPKH,US,True,Peel_Chain
2026-08-13 00:28:01,206.137.211.130,189.167.220.59,3128,18332,489fdc4ef93d61bfcc3bc455c71d4419c4a7a1d6c16e8e93f5c437b473f5ba23,bc1qbloKih34c3MSuyzmKJiYJWj2EZRpjtwzJh4Jth,bc1qamlIaauRlEue6jjRUf3wwqyGMORd3ziCObgkQJ|bc1qpkd1yD4vT5XmJx7ioIyRadfqBKoyeTGFgNawSJ,42.02857555,0.18654633|41.84173735,0.00029187,P2WPKH,SY,True,Peel_Chain
2026-08-13 00:54:06,197.24.5.64,152.76.232.211,9050,18333,fb0fecc30d6d8a4487a8e21c0527ed1c7f0b8d57d1c0c51d0bf9b1664bbcc337,bc1qMKzCLf09oraRY5W2AQifXVew3WRnan3iv5AibC|3ZFtADFTmp5bK1yQtO9yz6fBjQZtAov2yT|1ONBWH9mx5Q1Zh9abFg2WO0MdXapDt1qsH|bc1qvkf1PK1eoILdjgE0tLGl9Opch4jlMqzgw67n7X|3SLhZRd2sjB2exkkWRzi8PA5J1B0uRq9wg|3mflxSVfzRGia8LkQyGhcSFM15FocYHtCK|3iz9UIBIb8DE7twjg9P9a7LNYsLhFJcE98|3eZmw2beC0Ba7g2RbxNZPmN85MPmYYeTOT|1XUMwUxy3NnwXdVs4Vnbtka1VssDNBiFGh|1sVwRw5gDLAS3lcbBR0FkhN9I4XvaSiEv2|1Vj4sN9qneDsZnyeeEBl909y6LGMFrKSs4|3q89D8yE3xhlMCrdoqLqlJ0AYorXsGvaux|1A0OIAeFq4Ta5cihdyG9glPsIB7VZPZHgm|1k7zaFfXYbeXItyGxSHkLF9dzo4PAMk6Vu|bc1q7UZx7NDSciyRXUcBJmSU58BSdgrtpBRGMyxw5s,bc1qTQL7Lon1SarnJyuqa6A4eS4XzyTqUlvEoeL9AM|bc1qKsvJJ3QlPwKcfIzk1alEO91juN5WGanotxG36G|3Nq8h3Ou8lCqNgXg2YeoRyenPacVYpTsrt|1H78U06vB8MU1FEHDcu15iYmHsbJD6aN6J|bc1q3STyQn48mzFP8Snw3wmZtEVJ39CGGFoxD56QzH|3yKujhC3nraqw2sodg4rDEnvxIDaKLZJGY|3xl2SsyTbNNHVp5KgKQ2pTg55qQAUxCCUK|1CvWdIdmiKnADWvwDhTLjniqNds1qZlOON|3wXUBqyF4gNgNjYt5qx6n6jsH8H1b3JC11|1c6463v1E52KTyckr9w8QhpbQb7mDtjlL2|1g6XUi63nGTlfJjfYa0NesYwrc13ir6M27|3H1MdxMXmJA7aLF65wiefoYh9SqaMTsaVe|1wcgSnekt4f1lLFw1KReFexFL4JUXLyFnS|3vyGLTY5wslBm0B40wxdnPO9inwHS6RXfd|3hO6wDGLq6qlznMWaOsWqJrNP3xS8OWZfn|1HUZH7vQLXED6lvvBxNiqBExuPlI46jUoJ,5.01111377|5.03150588|5.04283955|5.01167905|5.04768972|5.03105625|5.03576115|5.04249854|5.01608092|5.00346797|5.03460461|5.01138118|5.01162149|5.00917636|5.01401904,5|5|5|5|5|5|5|5|5|5|5|5|5|5|5|0.35308774,0.00140774,P2WPKH,MY,True,CoinJoin_Mixer
2026-08-13 01:23:06,208.108.226.172,71.240.137.69,53287,18332,3dc22977de91e1279654e851d77fac5d8fa99f88fe142574601c89a1d31b9522,3zzeJMW4P1sa5gXEaYjvVeo5Sm00gVr5Ej|3zW9bxflQO1YYvsOcgCdwmgJZDD2wTtCXq|34ZPjUWmhtYHSdE9PQmZAv4RcWPje4RvaX,1W3oAz19XO26UfGsTDp6fH06sWc1NAFN9i,0.06553701|0.06156337|0.8786124,1.00560071,0.00011207,P2WPKH,LK,False,Normal_P2P
2026-08-13 01:41:16,200.210.213.38,223.211.207.113,51558,8333,9fdd55c629512bac5e5264c5fe31f99e64e2ef87184ff6ff4e6ba2ce67c885d3,3GGP7i6IiHpB2g4XobUkAUiSPKCQoy5VLI,bc1qiXa9TtwbcMoS9K5dUemOVjzZt8P9muBYuP7z7O,0.39489133,0.39456133,0.00033,P2WPKH,AL,False,Normal_P2P
2026-08-13 01:47:49,35.196.150.120,66.2.171.126,9050,18332,1bf19464968316be77526f96d1d2587088d7fd9e45dea34d12fe8bfc88f80a8c,3RAAiB38wmBdoKoU3XJ9aSYehlcvOpsLDh,1e6mRY31BswI1p3tHgvz6Ee40GsIhSWcoB,0.3441512,0.28614423,0.05800697,P2WPKH,BN,True,Fee_Spike
2026-08-13 01:59:56,164.148.64.81,54.140.109.51,3128,18333,72bb7e9c244f052a2871084ccf5a7eb2f49a2c6a88111310b1ceceb76b08e9ba,bc1qjqJ7FuGFk6ZdgzUyPcYL6l2fML431K0ZDgV4wq|bc1qR7XTeon6yNVrmCrdsi6CUqvyT1guvIeza8tdBE|3zVTe5j6xf1UDbsHbCESi7EaZ3AWKyxWjD|3OtKQHmIIZ0QbyGgsCJ96YSXm1vAC69NGv|3fOhWojD7n3yNMWE8YBGQxKz9EH0PD8qKg|bc1qJNBNvfEznXYddhK2Y1Az75kWWFZ8nYl58mIXkl|bc1qFehcAIMjC97KNSD7eM6nPKVQs2xxEgcARy4I4d|3uDO2HXMj118bxXSMDCNsidF6nriS95C5e|3bZAGDX7X3IXLieAgoqRF8ywLaUNfPwYgn|3Rk771cxdbg1Rw25ZLqI3GeqaPUjRs9DQs|1trg8Zx0f7yfk8KlxhP0DxcmXy0FaIjPQ2|3OTM0H5dbvFy3ZLf6ai9fIKVjoeI2vz5lg|bc1qyubp0td6JXKLSjql2p1bUA4fvNQi2ExPYxIUIv|3QhnXXRkvTWekGczYCFG4mnGt1jq43Qwdn|3JxlDEl20UjaqAJUH2433eB4OodRSxf4DY,1jTeWzgHamlV7JsohJHZpeu09PRGkdYeKi|bc1qGYG5e48cioDy3TaTEPCAjCCc2Gwx0VMe4utehS|bc1qOpPuRXwrknqcxIFwudGLNgfaGCHpvZW1KrZRIB|1ZuEEEoF9hBAnlrGYSa56Xj8G1DWrJ9fIf|bc1qvPyMSbcqrhQrJlUx7eXMhOW71s8k105hnx4Os9|1QbGvvOIkqmP5S948hleSzL4mprJvhMIXO|3YDXVt591FIqCgxMtrwTW1kq26E6yTR5sz|bc1q7KsvklKaMIeOZEhlHlbkRY7Mv2kmAhTeYeg06V|3P8QK6b7UeYcN4ocYFGKZdnkGv14Yoz0P7|1nj3WEJi3hI7JpYtbCLvNfC1JPRxp3cpJ4|3zFuqqNXZujuym1Dp6cTqgPYjrOwUZ84NY|1KaafKiESgEOgxzzoccqQNDVCwpxotUAkj|bc1q2sVzcLt4Wa64OxLxggfWwZsd79XuapIqq14U4Z|3wA2epb8UulbsMwDkSqbjgilKnkb5s1fLO|3CFngS7jcRoENyeBpE4Km1Q4kH1YuTJhq8|3U2d1xlWuEQg77GaAJGuvM3Ol4yoc1pzFd,0.50477938|0.51388701|0.52629221|0.54573659|0.5136604|0.55038263|0.52725203|0.52949313|0.5219463|0.50372789|0.54383576|0.53399772|0.54762661|0.51675364|0.53829938,0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.5|0.41653917,0.00113151,P2WPKH,ET,True,CoinJoin_Mixer
2026-08-13 02:14:43,220.74.113.155,194.163.188.189,58640,18333,45bff9266c6a3c829e3ce318d369f8065758893d502363888174f7caf7b6872d,bc1q9cCh4QXNsIsISa37lHwI2LbTzY40c0ZZNgbRgT|3pKQk9bsyi2UQIhqOyGicoI9lPZQoXV5Zk|3ZxYsN4Dr30uHfWyoBqW5i0k5aRY9btnlQ,1qlrZ6oiUbkUW2lWggSTmzY5MiWU956AnO,0.54611296|0.0123704|1.01851598,1.57663386,0.00036548,P2WPKH,MU,False,Normal_P2P
2026-08-13 02:53:28,42.128.226.181,141.162.179.80,63023,8332,a217e600488211d3bae73e7a275fe902c05dc69d13611cad4c29fed6c1e754b4,355ttGrdNugnWJtwXBeFy6fAO2JNVATsjq,3TVG6cDtzSXPb8yymLcjjwWehR8ISebg9u,1.8675815,1.86739947,0.00018203,P2SH,CZ,False,Normal_P2P
2026-08-13 02:53:54,79.58.69.121,213.147.108.197,18333,8332,6b9018aff327bd1faf749281ab0fe9abad138c9bc801e93c048c54fef07fa216,1tS60kgDzRkWqOpeenaMjEdB3yd7OVjh7r,1ZKVAqaeiK3wAvYuN65zPhk0a1Att6dPbX,0.36306706,0.30806224,0.05500482,P2WPKH,CN,True,Fee_Spike
2026-08-13 02:59:04,174.126.119.179,51.158.130.7,64842,8333,1318d127c8e86845ac354a292b38adf269b52b1baab40179dd2105857646e83d,bc1qOcJWS0FDnvJJFCGWhJu7hHuf1L7kMycC0q4D95,bc1qVhSuomc87nJYhBkOlHXANmWSjdzPjf1f6Thw4S,0.05271416,0.05260542,0.00010874,P2PKH,RW,False,Normal_P2P
2026-08-13 03:04:21,158.15.144.42,218.32.226.168,52479,18332,585d1c861b36ac8756a7853cd45831313a461d1394db927aba3da887e103b546,bc1qTc6I9eEMCfjRbZDcolq7krvczG6QwhIY0xZix8|1PSN1zzlUgEOLnJ48lAlhwouxsezdRqnG7|bc1qcbLmbWYo4Ssr7rg90Bv3SwpJrqsuRpkjCerWXN,3GXL70jElHSpzahpwFXIaDUfLSL713ayhF,0.3866975|0.27409418|0.34830412,1.00874597,0.00034983,P2SH,MW,False,Normal_P2P
2026-08-13 03:08:40,214.249.144.199,187.205.253.64,50722,8333,56c5aefd517728cfbccddc2ae5d1936558ad0df6501838846e2387b5d3218aa9,bc1qfhT1SW2MLnduKUVK4dWnXYvAOFL0gbKxgV1drb,1mBql2mhM3FHwN8hO3MaCBKXNx5QDAOH3O|3s0wsZiwPHnMjruSNBO9LGwmTi9nXcLML4|bc1qP1QexofFUZAvwfQbuyA4OzPcOnszfsJQAiKSfT|1GljDkgvVpPsJ9oLM4rmItUzAPwedEbj0a|1T66xxQ8vyXmRl6m4CILePafhLsGy8bB8U|3t5BV2MmDww6f9XWMbmfz4VOw6grUYSz7Z|34XQ8HV2UW6uFJOyv9IBXsBfGUF8qYvLzt|1FyUdoFJKPrX7k5s2wGKkgYQyYFdGcutMx|14KdDqrA4hTffkYcUTYztvWSSRN3cWstLn|3iHSPaYFta1kv0lGg2blsvC7fxdUOfsJJl|3MScwhfYYn5zBFXEDHNLj0RU604709b4RL|1jKmiVrv7c21Ycd9n2e5EGvjBHygQ384WT,12.80485182,1.53816542|1.21988991|1.53476427|1.41052613|0.70062521|0.88530246|0.86652981|0.33297141|0.35297151|0.06247829|0.07244371|3.82456377,0.00361992,P2WPKH,UZ,True,FanOut_Dispersal
2026-08-13 03:45:31,154.123.221.56,163.226.69.251,18332,18332,d03c09f41eb169803d9a803d64fa098553810594cf385ed6082cacd76ef13c37,1oe5X1nTZgfqKPPjMgg3STkaAv2NE6XLKD,3CoinbaseCold123,358.03121033,358.03102325,0.00018708,P2WPKH,DO,False,Whitelisted_Institutional
2026-08-13 03:59:06,173.127.25.39,149.241.102.11,63077,8332,94bce180b0a96b3fd8111f98ed7fb52ba937d53873045c51499f84792349b864,14UnPkzWShFtEKUUicEWRTBla9nZxBJ6ni|1VFflSY7DrKYitg3mrd32YjQv7ETTcKg53,1LCrmVXqKLbZKa9RCM73DHO5WjE3G3qj1G,0.33077296|0.54800361,0.87858355,0.00019302,P2WPKH,PG,False,Normal_P2P
2026-08-13 04:37:06,177.134.213.169,138.116.49.132,49755,8333,98585bf39ef4fe4f04d195cb92962a48eb033e9d00dee3d1e021d5c9f069a683,3hwEBt3Byjhz9PT54IoEVVUTMszePqmQJM,1tC5lIyvyIPLXXW5Z1URQfJ0O3v7qGpG4Z,1.89724869,1.89694773,0.00030096,P2PKH,IE,False,Normal_P2P
2026-08-13 06:30:45,15.203.241.204,206.193.5.159,8332,18332,080990edc4382a1fcbb101149cd5b60c2f10ff0579937a1908e575bd8a12b486,38kI5wgbXPaFI2QytTBzJyjBGGhLtaZIL2,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,150.22943919,150.22871178,0.00072741,P2WPKH,IL,False,Whitelisted_Institutional
2026-08-13 07:39:46,14.62.97.211,99.0.126.60,18333,8333,2e0ce75878fec75cedf63a0d594d9046f41a6ad8eebae9ed62f80a3952c8c5da,bc1qF2PoolReward,3VJL2Qqn9MA8PPfmbGXzWYegu1glg7VAG0,218.86698848,218.86627829,0.00071019,P2WPKH,DM,False,Whitelisted_Institutional
2026-08-13 08:07:21,155.167.36.174,139.189.141.60,8332,8333,91c7ca10f3c4ae5d04ce68947855f42fee896a3ecf09ae265eff22f6be238395,1bNUHYXDyyvxAaQlHegs3xhjXEIannnBBu,1BinanceHotXyz,287.2640335,287.26381888,0.00021462,P2WPKH,BY,False,Whitelisted_Institutional
2026-08-13 08:32:19,200.87.195.168,221.63.96.236,62620,8333,e587656234ce0edde56087091998c6b0c15f4c3e3c9d24f37e32856cea11e6ae,1dIayRWJDvz94n6EP23m9ooa1cTi45QoXw|1saXufLwr6jsBPhB6NpvyiE2b0MHRB2Djq,bc1qvBaGAcd5p32Mvn0VzXfkh52M01a5lYsEBcaEfw,0.23348792|0.46675677,0.69978625,0.00045844,P2SH,TZ,False,Normal_P2P
2026-08-13 08:35:19,181.246.225.181,201.149.19.140,54135,18333,605bd6c2f9b01bc5bdbc83ffdfb7bd9ef8d523c5c3f006b659155e2d250c8f0b,100pO1WKRZrpEhOWB2TB0jeUvncZmzHO6n,1wG9M15suZifGBmPE9pXBOt7q4MoyLnO1b,0.93531731,0.93514143,0.00017588,P2PKH,VE,False,Normal_P2P
2026-08-13 08:40:46,161.243.141.245,222.44.188.109,49438,18333,4f3e1d0a1ea802c2c0da876540dbea35bb5b37ef4bf5ec5a4b0d7e19d7d0a60a,1o8Xo2cxbLklrWHg7qHPmJTlBLizZdNuj7|bc1qXcKzZkuZNpFtRJaXw8sPxezjy8AuAcw66L5xDR,bc1qriB5aygkNxulwP4SBUs1DAFfENr0yASuLy6hYw,0.0971556|0.54100511,0.63801435,0.00014636,P2PKH,AU,False,Normal_P2P
2026-08-13 09:09:42,208.141.65.190,110.120.109.80,8332,18332,6f78fc4a2c9fffc4c5a8ce618fae2b54117bfc4007cc651bb6f07a7d2e3e0a9d,bc1qfDMj1icShWgpFzzdlfEKg1VVJygRPXPaSNvR3q,bc1qk13s8Q7ARhsG06vCKjuln4m6u6CPQEn3WiXVGD,0.18300883,0.15155056,0.03145827,P2PKH,KP,True,Fee_Spike
2026-08-13 09:51:56,212.201.52.143,223.58.82.0,8332,8333,d09c72084b6acc2ade5264157232cdb9fda61cdf5f1a8c457b328a5f9b0c3133,1F2PoolMiningXyz,bc1qvivKqJ1Hp0SIDJJepqpukCQrfRSveysZDHFm2s,144.31967023,144.31942885,0.00024138,P2WPKH,US,False,Whitelisted_Institutional
2026-08-13 09:52:39,120.92.133.129,50.154.38.99,64241,8332,67bdd4f22905f8f6eb1efb86d35ca451ea72586cefffb014de4f8380f54c9427,3Wtpm4QCEs9qxGxFeFWBpNTSG2SNreCzt5,1CKZxtP2BfryEVbtsqfbEFc5feslMSB9Fh,1.00313929,1.00300526,0.00013403,P2SH,SL,False,Normal_P2P
2026-08-13 09:53:07,156.124.209.100,135.118.211.197,58809,18332,376f5f32ca8606c8a704c59be7270e07c85b3f771225e310868c4ef10e3d25e7,bc1qZIrcvuc60fQQo7HrT4KFOg5G1gQWGW7gt9tqYf,bc1qwBAwlcK3zgtLHO6TGZPRTZ1AjW9dTKtfHafttz,0.27950726,0.27908349,0.00042377,P2PKH,RW,False,Normal_P2P
2026-08-13 11:21:47,83.242.89.143,219.114.162.202,8333,8333,74f4dd0ad4bbb8da9d798d95be6786a3742739dcaa44568b0a00031f5743f6b5,3KrakenDeposit,bc1qo8GEVSfNLxn9nQjQ1imdh2EYi5EjPJoknGMyJP,98.40940101,98.40850569,0.00089532,P2WPKH,SR,False,Whitelisted_Institutional
2026-08-13 12:06:17,206.129.194.96,180.237.143.38,57665,8332,5a86b9acdb3a479459ba80604660bfbda329a1fb95f3be3239949fab07d36ff6,1tUBsBK0LeHImQ18sbYEZHLCrEyxkI5NOL,1zltfQEnyPMHjGEaOp858uIhuktQi4B8WF,1.5999435,1.59971948,0.00022402,P2PKH,CD,False,Normal_P2P
2026-08-13 12:09:18,188.51.11.170,172.166.240.95,63258,8332,68bdd00c9a37d52ee126743bacf9d286ddda950122d25966d17e37f6786665ba,1FdBdgMwbXuk0HuSrqQSmlG1TxSpJp47gj,14pASHCitvZbq54bpqBEUAkPHeOrxj4yxL|1nANNR9ON2iSniijAC1SyUjps95W6HDLrC|bc1qfAnqaCsTxtUnJNqZPUrxJKtaIRBtYESWUPbAlX|1gAkbmZBhLr5kGKihkGU8ouAid81FbDFaF|1kcZwMaRKVmvqJnTEWi0JkfaPkDIX0ZJWZ|bc1qpWQTpnAclkdaODboVggv3HjxF3IKYkPHhwWi1z|37bJMCQJ4gBxKdzZFEDRMXWUjLArQqoiIQ|3HOMet6OlZYQ3P5K3XfKB1Ec9LfNUcwnY3|bc1qjMDmauNxHSH9AYgOqnCxds19g3GFXLL3MSxPuD|1yyshnnBq9URJdhg3pkqqjvq5ZtPLOhJFP|3eBgroJ3cNnwSHKb9Mdc2caKyHLRl83fD7,11.22263378,0.34448348|1.58069115|0.48757081|1.22095667|1.15336591|0.27876257|0.05487438|0.38549657|0.35057525|0.7986129|4.56540583,0.00183826,P2WPKH,AZ,True,FanOut_Dispersal
2026-08-13 12:24:53,166.118.2.171,160.48.180.83,8333,18333,eddd4b5acf12741a4b96a32df72c16297865ce6e1076829d56b7dc0c8f689e3b,1NDyJtNTjmwk5xPNhjgAMu4HDHigtobu1s,bc1qvhSP2FPfV0km8QVXTLdXSuo2h1dfudYqL3rM2M,297.00622004,297.00573791,0.00048213,P2WPKH,SG,False,Whitelisted_Institutional
2026-08-13 13:07:40,221.4.90.37,96.182.56.21,51573,18332,37a3612bd2edf83d8f0496e1e6072cb82ce1a129d9a2cecb1b63a6a56f47078a,bc1qjqxIFhWBKEGuerS9V467I4LuWEiafMc2BWYcLc|bc1qZfqxChAngeAQ6q9A1Z3gN8Hd2AtlQ4zCxiO0z9|1mbH7dBUlXBVLHQNTHNQmlAaPCiMwDNgdS,17v5VQQZxohtLsd59pq2Xo8r06Y81iCxEc,0.02277942|0.02917018|0.37698992,0.4286362,0.00030332,P2PKH,LT,False,Normal_P2P
2026-08-13 13:29:45,220.124.231.18,182.159.32.86,64842,8332,c1fba0fd79ce17bb2cd662917e3b41c00fba28eb291fcda6e11ce29f225bef83,bc1qlr7RkpuppGSdP91yGCT9HdkNLwsLOsneKIg54a|bc1qtcp1TbgJDn8aTguHSHO2ixHgnuIMsCwWGdl9PE,3VrCVdD6LUBgzMhn7BMdJGZLx1ANHKjaFh,0.30202336|1.10863988,1.41022651,0.00043673,P2SH,DJ,False,Normal_P2P
2026-08-13 14:06:22,207.169.125.235,137.121.182.70,51299,18332,750c266440d381ed2b885c5a691a34ab97d66a02cf57bbaa89bf84db2dc07f56,1b52MOq1F9EPSjv2qJYc0fLHD0qF6pnjsa,1FqUogJn602T2rPKheLwqKcg05IlRJDK4w,0.7017482,0.70144488,0.00030332,P2SH,BW,False,Normal_P2P
2026-08-13 15:00:31,172.62.157.161,213.138.181.222,443,18333,d6b084a48d19a1cd66f09306d5df3384a98cc6bef46a1f85276c41f9f7afdfcc,3MFIaahNZsHlPKQJNpGuSC2YwOcukDmbP0|bc1qv4WRSWdQuOjmyZ19lyg2L5QsHXGfjoViuwCyBR|bc1qoB7D3dyygMSJISJqnw7JN3MLuCANUss5VBHZaA|3sCeWOnF7PoZG58y8NRWG9GtmVuWtoGY6s|1d07zsViCeNylVe959PEVski1weOnMD5Qn|1HWhX3pVNH3BWdO21Oh6tKXJB1sdS4KL7M|bc1qQk9krhrvgiBqNMwY3AfxxhM0zA0f3OJ7H3ZR0K|1Xl3X7lDoLorkTd3jN0vFbWIhfd9btuqPK|3gRIotC6uTXp6nqJW5SHwyl8AeagIPoLqt|bc1qSjDM6P2Hhya18V11qEfezERykt7Rx0RQrXBbfr|bc1qX09llkeiFP64LQbnEBpq0kQor7y6MUElSBsUGw,3maxGokd1lB32B6z2D9SAqGB71mLLS5MsI|3jGbQFXTwc2DRNxrdpcpCsvGMkbgXZxnsB|1y45r9tnD7fEx8VG0zYWXVaWMdSjRqMzvD|1O2bS0WIfXGmJBGkcdMo02ET5bbynNaPfD|bc1qc4JWeOZbNdsr5pAqI3UMDu13FDrsG4fDqWXFem|1rlB9dtPMerio4g31AWuxASJlgtW0c7NCs|bc1qfdsTasFPeKqi3qi38FRLgUeKKGFq0WzyA2xWHo|bc1qs7eEODnuUpeWWIfrmXrp6WwcfH1kjJxDtzLya0|1m66BdQy3JXKJTWyV9OmpdHC4VeOFDZ6V5|bc1qXpdj0DAfrptNXRwQyhDwYMT18ZyFkR8cZ2AQmw|1fpJRsyI9Djrql6pyWKBf9IvHNDXKSflk7|bc1qMWHi7wXXPcVzDBo4yFguz1PadMYhid3EQ4GSd3,1.03320285|1.03957654|1.01889208|1.04429592|1.03728288|1.01091037|1.01096562|1.03871526|1.03421872|1.04549985|1.04003741,1|1|1|1|1|1|1|1|1|1|1|0.35169468,0.00190282,P2WPKH,SN,True,CoinJoin_Mixer
2026-08-13 15:43:41,112.30.110.233,215.147.116.168,61146,8333,a458481dbdfcf3370545ea24c9c42cbabbaedbe73ce3f5ebb256d3ba0b447851,1T6HQTOr9x059qkX7L3j5lzvnWGGx8v3wR|1g0i5j94MCK7lU0fAgI1HjWy3zdGktFACn|370iJiIp7DyO7wq2SBsYgSu7Ly9KRzh7OU,1DeDZW92uzz4xUFyx5S6KjFZgCMCV9Yd6d,0.46229244|0.31656139|0.77745232,1.55615798,0.00014817,P2PKH,IQ,False,Normal_P2P
2026-08-13 15:56:30,214.7.130.160,204.233.103.100,51169,18333,858fb077b2953ba5ca333ec6febfe1a1a8c8afa3af38cac9df4ea188cc2fa759,bc1q4QEgoqm7XTzzMtPlfN3kxg7H1KLWElR99EuzEs|bc1qVlSxoyWJ6tHmXjHOfdJbZ4ZLpJt4DgkfUbwyEP|bc1qIZqaKs1LZyjHVqdoMoIkjViprOwATP5f4nJfAH,bc1qm9lZJlGlF9lWJp1n3ny68bZ9oDdS9klnnsMtLc,0.0654914|0.01476421|0.15751658,0.23766488,0.00010731,P2PKH,BO,False,Normal_P2P
2026-08-13 17:13:09,115.19.164.199,38.40.61.176,60406,8333,703d189eb3c822a6f310c23ee19e48db326659d8a3503846bd312b72b8beab29,1LSEc1MeAxwJr3Bbq7cxjyc44r0urOZYJp|3SVaxEWNxUOx4cyHQvcbI5LYbjed9UVeCd|bc1qBRwm247lhe6llBb8545qNOZEE7h4pSxA98rDxG,3SWkoFYogXau3nnsu9h2UBDNP2NqbGb1Ls,0.18440404|0.20734683|0.56790739,0.95955728,0.00010098,P2SH,CU,False,Normal_P2P
2026-08-13 17:19:22,47.32.225.135,153.38.130.254,62598,8333,151f0a6d787214c4d9220bfc77fdb28d79c6a5af61e1181e917f3394aacc4337,bc1qK4oKcday4HruODa0m6GPnIrKoYdljewev8ETz5|15AEk98R0zw5lw0jG5ULUdA6rGScvUYsek|1nVZkXyLheV3KHTqb7sGZTKZPEpkxczaXc,1t4ymSnjdHDkSHnRfdw5dUiqFJXt8buAHr,0.26616899|0.5230046|1.09013462,1.87924871,5.95e-05,P2PKH,IE,False,Normal_P2P
2026-08-13 17:36:19,198.30.233.81,52.95.23.123,18332,18333,62d9f47d7d4e2da7a2f02f126fe29974e79d2f0bc41ca16d84492c1ccb7a4590,3Kzh9qAqVWQhEsfQz7zEQL1EuSx5tyNLsy,bc1qCx87KdGfIJ3jb1GrvL01meHIR0szYFflK3GP6X,152.30761785,152.3073423,0.00027555,P2WPKH,LV,False,Whitelisted_Institutional
